pretty_formula,task_id,spacegroup.number,final_energy_per_atom,density,formation_energy_per_atom,volume,band_gap,min_abc,max_abc,Dimension,Dim,is_uv
GaSbCl6,mp-27735,14,-3.2808252928125,2.3794370425727545,-1.4457999674450002,1128.3199164337864,3.9056,7.931724000000001,13.650600398103519,1.0,1.0,1
As2S2O9,mp-27739,14,-5.984429480384616,2.934926059784684,-1.7940290371153849,810.132186469412,4.0652,6.762588,17.58962457826983,0.0,1.0,1
In2(PS3)3,mp-27753,14,-4.567199925892857,2.8767531483796334,-0.7814760797385206,1411.070868872907,1.4404999999999997,7.411021000000002,18.55166112318929,2.0,1.0,-1
TcCl4,mp-27780,61,-4.09404697125,2.538048412909393,-1.0188422078579995,1255.1918004842098,0.7828999999999999,6.151825,15.441379,1.0,1.0,-1
SbAs2Cl13,mp-27786,36,-2.9527158421875,2.2333989268833814,-1.0935095454612502,1089.2204696964934,1.1842,9.879186871544084,12.183042,0.0,1.0,-1
B4H5,mp-27798,14,-4.930377751458334,0.8821485740648632,-0.1619054858768515,1454.2125440034838,2.8856,6.116798,17.019605140735784,0.0,1.0,-1
B7H10,mp-27820,19,-4.7956957269852944,0.8912155211133224,-0.13963049112450926,1278.2708472858305,2.5117,9.178875,13.549423,0.0,1.0,-1
SbI5F6,mp-27859,2,-3.267127241111111,3.9475208084933184,-1.5777634812894443,1098.250270457475,0.9324,8.691077,15.800041992558914,0.0,1.0,-1
B2H3,mp-27876,61,-4.751637403625,0.8233614718583354,-0.1360386984636662,1590.5664119462933,3.074,10.681638,13.91548,0.0,1.0,1
As2(SO4)3,mp-28005,14,-5.955971056911764,2.7934667633025305,-1.798018584227941,1041.5267472478477,4.599,5.472168,19.852228980933727,1.0,1.0,1
B9H11C2,mp-28052,15,-5.3689199633522735,1.0118149894408366,-0.17777493550318207,1738.4065449492664,3.6606,11.262145171043615,22.63239294080812,0.0,1.0,1
P4Se3I2,mp-28089,122,-3.9918128905555554,2.941308612070264,-0.08193476736855132,1387.8730271183747,2.0711,12.388911606063544,12.388911606063544,0.0,1.0,-1
SCl2,mp-28128,19,-2.713757739583333,1.6126404751647485,-0.7201937994650001,848.2355285515226,2.0979,5.181333,16.824014000000002,0.0,1.0,-1
Ni(ClO4)2,mp-28138,148,-4.269823597727273,2.7892448926199105,-0.6253542901381816,613.4217870606876,4.0945,4.8599053858701815,16.835111752380797,2.0,1.0,1
Te2PdCl10,mp-28176,14,-2.8765179994230765,2.658099022647616,-1.0299800427,1789.5421388193204,1.5543,7.781478999999999,21.473945178363593,0.0,1.0,-1
NaNbCl6,mp-28178,14,-4.1939836453125,2.3250253412793094,-1.8266007556741664,938.7882756008397,2.2385,6.65665,19.9267022987267,2.0,1.0,-1
Sb4F15,mp-28180,29,-4.682623968355263,4.088260677865123,-2.6918736016631577,2508.573515748664,3.6879,11.182028,19.657543,1.0,1.0,1
AuSCl5,mp-28192,14,-2.6301939382142865,3.0528577168858324,-0.7707473252750004,883.9865961893083,1.7882000000000002,8.194637,13.822513515476265,0.0,1.0,-1
IrS3Cl11,mp-28211,14,-3.071044048833333,2.4756630780555016,-0.8677266645156668,1820.120694243924,1.8439,8.543774,15.953614171600522,0.0,1.0,-1
Zr6CI14,mp-28344,64,-4.893167757142857,4.8682558200390105,-0.9955886576190476,1593.6089215876855,0.7963999999999998,11.019131468869997,13.142053,2.0,1.0,-1
AuSeCl7,mp-28372,14,-2.5124345602777782,2.9494575468164377,-0.785017909740417,1180.263793217095,1.743,9.076772,13.049307265037672,0.0,1.0,-1
PAuCl8,mp-28387,74,-2.865831734,2.6580630675863977,-0.9940342124651428,1278.3331848870544,1.2867,12.014455435672724,12.014455435672724,0.0,1.0,-1
P3Se4I,mp-28393,14,-4.025713429375,3.072719731693233,-0.05727391563616058,1157.9239138581174,1.6465,7.043551,15.069138145178243,0.0,1.0,-1
SBr2O,mp-28407,29,-3.5282959259375,2.567987007321028,-0.7801688220312504,1075.3332943938851,2.7319,4.516254,19.380823,0.0,1.0,-1
RuClF8,mp-28437,54,-3.898738058,2.9875647308527955,-1.709473887778,1282.8709504429746,1.1268000000000002,5.850542,20.055005,1.0,1.0,-1
W(S4Cl3)2,mp-28575,2,-4.210305665666668,2.1006431730966346,-0.9926289146373336,1032.5042790950074,0.6467,8.512666000000001,14.512956184542176,0.0,1.0,-1
Si2NCl5,mp-28583,14,-4.7610223490625,1.6532694387159363,-1.6269779601475003,994.1229432369188,5.3015,6.81758,13.449861,0.0,1.0,1
NbBr5,mp-28601,62,-3.920852622291666,3.5009334365879066,-0.8731963322916663,1868.5147974966592,1.5583,6.730692,19.604459,0.0,1.0,-1
Zr2TeBr12,mp-28672,14,-3.723974094,3.4679800622392003,-1.0651860493333336,2430.2923795842075,2.4105,7.489576,19.690910349667465,1.0,1.0,-1
Sb7Se8F35,mp-28684,14,-4.4166280481,3.811605743767755,-2.284836944408,1872.3896907494384,1.9007,11.419592,15.91966876442076,0.0,1.0,-1
In7Cl9,mp-28730,205,-3.13874116234375,3.8846583936148655,-1.2295883560525,1919.816937994086,2.1903000000000006,12.428535,12.428535,0.0,1.0,-1
W3Br7,mp-28880,201,-5.482405281125,5.172488313541781,-0.4491187621249992,2852.9502850304716,0.0,14.18289,14.18289,0.0,1.0,-1
SbSeCl9,mp-28985,11,-2.732118945,2.309726895531181,-1.0130669896985225,1494.7970288114575,1.9981,9.734966,13.547209471075142,0.0,1.0,-1
P4(SO2)3,mp-29007,14,-6.212926817115385,1.833156911020116,-1.7863032895123632,1145.2896196098075,4.1409,8.683064,12.95302620567522,0.0,1.0,1
P2S3,mp-29014,14,-4.810129879250001,1.7427372869295197,-0.5610216145535724,1205.4683911900404,2.4837,7.535943,13.203731,0.0,1.0,-1
Te7As2F12,mp-29074,62,-4.055527266309523,4.442061483896686,-1.7522917936561904,1900.545571466913,0.9351,9.956482,16.715773000000002,1.0,1.0,-1
Ga3Bi5Cl12,mp-29075,167,-3.39580701725,4.27742918388119,-1.2167735283310002,1304.0014766989675,1.8019000000000005,12.443587363612034,12.443587720628205,0.0,1.0,-1
Hg3TeBr4,mp-29097,61,-1.74693150609375,6.0282660660135265,-0.4216754829687499,2311.6195791515465,1.9357,13.030674,13.384687,2.0,1.0,-1
Hg3TeCl4,mp-29102,61,-1.96510868453125,5.717297157176031,-0.83139044303625,2024.217675378989,2.2498,12.092564,13.104478,2.0,1.0,-1
SiI3,mp-29109,62,-2.87139414625,3.264747602128906,-0.3720561800000004,1663.40959404235,2.8504,8.502995,14.725515,0.0,1.0,-1
MoCl5,mp-29147,14,-4.11992103625,2.4689943369578864,-1.2674380506333336,1469.9671648479482,0.0,9.72782,12.965180716900475,0.0,1.0,-1
SnCl2,mp-29179,14,-3.5612345883333334,3.5686580446526364,-1.388809985506667,705.8446546857613,3.0565999999999995,4.342861,16.31371140904255,1.0,1.0,1
SICl7,mp-29264,14,-2.257340245,2.318449048533271,-0.7269003206605559,1166.4222795089536,1.6611,8.87679,13.049988,0.0,1.0,-1
B10H13,mp-29292,110,-4.903178555217392,0.9206604319943807,-0.16793967233594187,1748.999133262275,3.3335,14.658356162143011,14.658356162143011,0.0,1.0,1
Si2H6S,mp-29309,60,-4.033004013055557,1.0340410800486115,-0.28166647137166634,1211.2607174476298,4.4872,8.480189999999999,15.493746,0.0,1.0,1
Si2H6Se,mp-29310,96,-3.9245082095833337,1.4549196255026111,-0.17062382225708306,1289.0479610293041,3.7464,9.006994,15.889467000000002,0.0,1.0,1
Sb7F29,mp-29369,14,-4.617338646180556,3.8966507127328467,-2.6701452417225,2391.993493707019,3.595,8.683518,20.35199856150869,0.0,1.0,1
AlTeI7,mp-29407,7,-2.336512915,3.6578007063632647,-0.38573901888888895,946.9064249104119,1.8899,7.4803039999999985,16.861058448244492,0.0,1.0,-1
AlSeBr7,mp-29408,7,-2.692198589444444,3.0798045389459885,-0.6144238019270831,717.3871229128873,2.1777,6.821401,15.298684523145775,0.0,1.0,-1
Hf(Se2Cl3)2,mp-29420,138,-4.123056505681818,3.423888764843185,-1.2626982674031821,1371.634310106064,1.3131,11.101617999999998,11.129247,2.0,1.0,-1
Tl3PdCl5,mp-29460,61,-3.2462216709722216,5.457958971857622,-1.1868777116722218,2182.8370574701385,1.6340000000000001,7.789948,16.769564000000006,2.0,1.0,-1
P4(SeO2)3,mp-29467,14,-5.97249444423077,2.500759320742855,-1.5405813141397666,1213.2104479149004,3.4478,8.894584,13.292655101329455,0.0,1.0,1
Al2Te3,mp-29502,14,-3.83551165125,3.9583325839281565,-0.4513007612499997,1465.7932594826043,1.8378,7.281809,15.324957628943613,2.0,1.0,-1
Bi7RhBr8,mp-29516,14,-3.50196095546875,5.9757871885002825,-0.5213384329687498,2450.8832222545257,1.0144,9.491267,18.933118291059877,0.0,1.0,-1
WBr5,mp-29554,12,-3.9908110475,4.4934879405855215,-0.4670178524999997,1293.4612257117365,0.0,6.469249992075588,14.159301512091405,0.0,1.0,-1
Sb4S5Cl2,mp-29573,62,-4.111248850681818,3.6904083279232847,-0.8031891917859088,1292.7751619041353,1.8692,9.565204,12.05958,1.0,1.0,-1
B5H8,mp-29611,33,-4.6992445656730775,0.7856920565347503,-0.13656363142641004,1050.2865936999451,5.4263,6.061127,15.183704999999998,0.0,1.0,1
B9H11,mp-29654,56,-4.962281656,0.9489488354674772,-0.17470019536599962,1517.2978363338416,2.9118,10.904469,12.47188,0.0,1.0,-1
Ge3Cl8,mp-29688,219,-3.4210006272727282,2.105639166157973,-1.2482832291890913,1582.1009012450104,3.2079,13.079256550871765,13.079256550871765,0.0,1.0,1
Hf(Te4Cl3)2,mp-29708,2,-3.7889495706666665,4.4060648941027525,-0.947169427304,1064.3031833189577,0.9085,7.323272,16.99776138120023,0.0,1.0,-1
TaCl5,mp-29831,12,-4.861104356666667,2.9591069436719906,-1.8399322710500008,1206.093242431794,2.8237,6.465477536984412,13.66970662952384,0.0,1.0,-1
Bi2Se2Cl7,mp-29843,85,-3.2432460329545454,4.319094537745362,-1.1024416318188641,1267.2750687382375,1.4356999999999998,10.520505,10.975319,2.0,1.0,-1
Si3CCl7,mp-30051,15,-4.463115287272728,1.7571997978459295,-1.3467807784381824,1301.9648370788914,4.0058,9.367334678103106,18.166190335528913,0.0,1.0,1
Be2Te7Cl6,mp-30096,58,-3.3804838436666667,3.883058633947352,-0.913481303637333,961.2784044579338,1.34,5.531187,16.820929,2.0,1.0,-1
PdSCl,mp-30099,11,-4.104011797777779,3.6450776331254255,-0.8017709132394452,950.8631856006308,1.1312,8.298007,12.683518,0.0,1.0,-1
Zr(Se2Cl3)2,mp-30113,56,-3.9655574179545456,2.96107630794894,-1.2333344724031825,1390.2677496188699,1.3186,11.097741,11.193748,2.0,1.0,-1
Be4N6O19,mp-30142,143,-6.407322033793104,1.8509764853691013,-1.4645589823458622,1141.3391386828966,3.5725,6.733461,13.990165862162248,0.0,1.0,1
Si3(Cl4O)2,mp-30224,62,-4.7536830155769225,1.6589165351059394,-2.076907568544616,1601.0816349654556,5.6026,6.654623,21.105076,0.0,1.0,1
W6CCl18,mp-30295,190,-5.6223821504,4.142163836077353,-1.2405878663471992,1405.6734650330554,1.1547,9.408411306079524,18.336701,0.0,1.0,-1
As(S8I)3,mp-30934,160,-3.899739545,2.0419001145175737,-0.5932069358928577,996.3681199895772,2.5848,15.1556900204091,15.15569100951382,0.0,1.0,-1
B5H6Br,mp-30977,14,-4.753374307291667,1.55598740647625,-0.2140155270877777,1195.312992049982,3.015,7.591485,13.778008382837667,0.0,1.0,1
Sn(NO3)4,mp-30989,14,-6.1531211432352935,2.3862020070219896,-1.0491537179129409,1020.8168895785852,3.652,8.070139999999999,14.300385,0.0,1.0,1
Ti(NO3)4,mp-30998,14,-6.6620252617647076,1.9879800405226784,-1.3294742975207845,988.604007219845,2.83,8.01883,14.043377,0.0,1.0,-1
B10H13I,mp-31003,14,-4.775798797447917,1.4705299094304032,-0.17436100906152774,2241.418496651381,2.3907,12.319264,14.478973306748653,0.0,1.0,-1
Ga(SbCl)4,mp-31251,33,-3.603929815555555,3.700874737707477,-0.8750959967266662,2507.5392401282274,2.0139,10.131574,18.301423,0.0,1.0,-1
Zr(TeCl)6,mp-31304,57,-3.7559249015384615,4.1515833643353375,-1.068954742273846,1711.1700462301417,1.0223,11.381491,13.141082,2.0,1.0,-1
Hf(TeCl)6,mp-31305,57,-3.8877278496153846,4.508945084312961,-1.0923355195815383,1704.1013723928365,1.0253,11.382573,13.13631,2.0,1.0,-1
TlSb5S8,mp-3267,7,-4.276670270714286,4.590593725824713,-0.6487718339285712,1547.7598109615549,1.5463999999999998,8.564015,19.675966,2.0,1.0,-1
Cs(Zr3I7)2,mp-504805,64,-4.417913818095238,4.946876985756247,-0.917067019901478,1649.4440528505856,0.0,11.122390756136921,13.357809,2.0,1.0,-1
SiBr2,mp-504902,14,-3.555341605666668,2.5230788456101,-0.6556192390000002,2473.2044950007253,2.6702,11.061441,16.144963537313117,0.0,1.0,-1
SbSe9Cl7,mp-504937,14,-3.1541329763235293,3.1753644747905763,-0.544182307141985,2260.314208312568,1.0831,12.543566,15.182458640431069,0.0,1.0,-1
Te10Mo3I10,mp-505260,2,-3.683366142391304,4.6127601130264,-0.23945029282608704,2039.5955521111082,1.178,11.190864,18.14553302308516,0.0,1.0,-1
InSeI,mp-505357,88,-3.128634846458333,4.378034780350969,-0.5380989055729165,1946.0997315004192,1.4358,14.635270975048494,14.635270975048494,1.0,1.0,-1
Bi2Se4Cl7,mp-505564,2,-3.2972259025,4.0074658233214535,-0.9479434895919232,1627.5647584667875,1.0811000000000002,10.759083,13.932559575785953,2.0,1.0,-1
Hf3(Bi5Cl9)2,mp-530409,173,-4.368602785483871,5.533183230817057,-1.4221115844735486,1958.7457920623035,0.0,11.16521,14.23279745013246,0.0,1.0,-1
Zr3(Bi5Br9)2,mp-531975,173,-3.8243603048387094,5.626466808847413,-0.7918402174193548,2244.0196627274267,0.0,11.656884,14.909283397041188,2.0,1.0,-1
NCl3,mp-540572,62,-2.98073528875,1.6389680711637291,-0.052229009289999816,1463.3984686723447,2.1637,8.509661,17.430196,0.0,1.0,-1
GeSe2,mp-540625,14,-4.102437835208334,3.8238334691516886,-0.2308208984375,1601.9688735251596,1.4382,7.2001979999999985,17.250894,2.0,1.0,-1
Al(TeCl2)2,mp-540628,61,-3.4980019841071432,2.763822470406509,-1.3483474702557143,2037.9249170160208,1.3285,11.675701,14.279942000000002,0.0,1.0,-1
Al2Te2Cl7,mp-540629,14,-3.6187073322727272,2.46447211823622,-1.5682791179836364,1502.1066807611637,1.4057,9.550737,13.739404205458696,0.0,1.0,-1
Sb(S8I)3,mp-540656,160,-3.899048455,2.0819511409836533,-0.6114486017857149,1014.558473417124,2.384,15.252337684803107,15.252337859606342,0.0,1.0,-1
BS2,mp-540668,14,-5.378349950416666,1.5563901888633156,-0.8365594488888887,1279.2931652282402,2.5545,4.922928,21.91559104949616,0.0,1.0,-1
SeCl4,mp-540675,15,-2.521515875,2.2880155702732865,-0.8192527980767501,1281.8113148334126,3.0391,10.146597373944083,15.946189252146134,0.0,1.0,1
FePCl8,mp-540760,57,-3.580197607,1.9296608847264096,-1.1887879514651432,1275.114571910744,1.4434,6.337797,14.401929999999998,0.0,1.0,-1
As2P2S7,mp-540883,14,-4.651986792727271,2.260666813750744,-0.610556101728897,1281.7511416241325,2.6133,8.631809,12.512329979590533,0.0,1.0,-1
Sc6C2I11,mp-541102,2,-4.984590232368421,4.365134162302814,-1.1312999799999996,1285.5608966350105,0.3926000000000003,9.325467,14.610589510330277,2.0,1.0,-1
Nb3SI7,mp-541158,14,-4.727228341136363,4.872308736373211,-0.686774405511364,1634.6895277904955,0.5958000000000001,8.050613,16.115277044765225,2.0,1.0,-1
P4Se3,mp-541189,62,-4.642599494285714,2.5415412450435784,-0.051045511616709616,1885.7252468416045,2.1601,10.606953,14.950322,0.0,1.0,-1
InGaBr4,mp-541283,13,-2.8860840070833333,3.673829293680699,-0.8315031083333336,911.4984146267924,2.9039,7.620525,13.336044461119045,0.0,1.0,-1
P4S3I2,mp-541352,2,-4.268496404166666,2.3928920388011545,-0.3662588179067462,1315.4421853322854,2.2079,7.763926,21.770824793537077,0.0,1.0,-1
W2Se17Cl12,mp-541510,2,-3.8464825687096775,3.487403378796472,-0.6079999951278634,2033.5903347365447,0.0,11.933549,13.928357630043536,0.0,1.0,-1
Te2MoCl12,mp-541756,148,-3.2875487697777777,2.7002210665661988,-1.1423183290524443,1432.699124694812,0.005700000000000038,14.137819458533945,14.137819879814177,2.0,1.0,-1
Ta2Se17Br12,mp-541758,2,-3.6942107891935487,4.000105507002878,-0.3784311485433465,2211.002386104564,1.3839,12.317985,14.173443198382286,0.0,1.0,-1
Te3MoCl16,mp-541868,36,-3.15278301125,2.5722751750691737,-1.135924938858,1350.480659323777,0.05149999999999999,10.479260328043964,12.59573,1.0,1.0,-1
Mo2NCl7,mp-542135,2,-5.060718992,2.558219786691474,-1.218647483520001,1178.9144205090524,0.1003,9.490195,13.725317570422698,1.0,1.0,-1
Sb2N5F11,mp-542148,15,-5.332338261388888,2.9003332561879187,-1.7964263230549993,1196.6781158692424,3.9604,8.543551770027733,17.11307881496284,0.0,1.0,1
Si6Cl10O7,mp-542214,11,-5.67025375173913,1.790636630315225,-2.4176427878847826,1177.8009210290174,5.46,6.4548830000000015,21.4035,0.0,1.0,1
Se,mp-542461,14,-3.4895248221875,3.5021693898110904,0.006386655468749947,1198.0337908743675,1.5816,9.450373,15.435157800108971,0.0,1.0,-1
AsS,mp-542604,14,-4.5050123671875,2.92482367635367,-0.43895823125,971.8489649218795,2.032,7.680631,13.71875426661506,0.0,1.0,-1
Se,mp-542605,14,-3.490177538125,3.5557010601019283,0.0057339395312499,1179.9971930821644,1.4032,8.485871000000001,13.640311289893795,0.0,1.0,-1
P4S9,mp-542630,14,-4.698408338269231,1.6979266958706276,-0.6284043192239017,1613.5896456845194,2.7178,9.225277,14.032190228664732,0.0,1.0,-1
Ga2Te2Cl7,mp-542662,14,-3.199109809318182,2.8280746547488578,-1.2791325636654547,1509.7518580454907,1.4191,9.626952,13.780868125491226,0.0,1.0,-1
AsS,mp-542810,14,-4.5314808553125,2.8780894675202973,-0.4654267193750004,987.6297781987818,2.1214,7.127198,14.702531,0.0,1.0,-1
FeS3N2Cl5,mp-554079,14,-4.443968771363637,1.9415259909882687,-0.7109531586759094,1222.422290855833,1.3504,9.576969,14.915447940528805,0.0,1.0,-1
SnHg2(SBr)2,mp-554096,14,-2.680289602142857,4.031226652106905,-0.5607516880357147,1225.5877026268374,2.4891,10.276943,11.97064757480079,2.0,1.0,-1
Br3N(O2F5)2,mp-554129,18,-3.592444582916667,2.8043506021048845,-1.1451437484322229,1202.4976260514795,1.4972,8.511809,15.523596,0.0,1.0,-1
Te2MoCl4O,mp-554135,14,-3.952800270625,3.5062163936313016,-1.0950109874112504,964.1546189058563,1.2255999999999998,7.190128,16.306345437068664,1.0,1.0,-1
HfMo2Se8(Cl7O)2,mp-554217,14,-4.0564366190740735,3.261147873580033,-1.1453621248848145,1558.5148598462415,1.1752,7.392906,15.685624607601097,1.0,1.0,-1
RePCl8O,mp-554317,62,-4.228405345909091,2.623034692820821,-1.3071065887183118,1308.6727417388327,0.0335,8.397014,17.114226000000002,0.0,1.0,-1
SbS2NCl8,mp-554625,14,-3.326910810625,2.1371743564367454,-0.9053890626841667,1502.741242316684,1.8083,7.795097,16.63242386586348,0.0,1.0,-1
HgAs4(S2I)2,mp-554735,14,-3.6816043281818183,3.7138146378952186,-0.4197735388636368,1578.0743522868274,1.9941,10.099525,15.899304,0.0,1.0,-1
Sb3Au3F22,mp-554764,7,-4.052144153660715,5.044933049560801,-2.14283160781,1809.1980460497064,0.1137999999999999,10.445918,15.834297724220832,1.0,1.0,-1
PNF2,mp-554776,14,-6.12374640025,2.179109598248409,-2.0720318210828568,1264.6174008751855,5.5601,7.622778999999999,14.954022,0.0,1.0,1
SbP(Cl3O)2,mp-554847,14,-4.10931912925,2.2803959899735777,-1.553646739313144,1157.6624202900346,2.2525,8.915936,12.05493,0.0,1.0,-1
Nb2AgPS10,mp-554930,15,-5.525336560357141,3.1557522662200452,-1.0125972308205786,1358.222839242014,1.4431000000000005,13.059491116329188,13.312042962645252,2.0,1.0,-1
SbTe(IF2)3,mp-554942,14,-3.6575507779545458,3.932591165861934,-1.80594706724,1256.725659311993,1.9328,8.706612,13.423431443080904,0.0,1.0,-1
Te3I(OF5)3,mp-554957,14,-4.165999125795455,3.5128354052486195,-2.120582588595455,1593.3578097518287,1.9785,10.015222,14.902107994190787,0.0,1.0,-1
TeAs(IF2)3,mp-555034,14,-3.5881243445454545,3.8802336007452456,-1.6883281642854546,1193.5055283178708,1.8929,8.462923,13.046725550470546,0.0,1.0,-1
LiBS4(ClO3)4,mp-555090,14,-5.416715923977272,1.9152045008540213,-1.8510948495700001,1664.0615471730832,4.6225000000000005,8.633714999999999,21.291799516442005,2.0,1.0,1
SbSNF5,mp-555255,14,-4.876328774453125,3.1364695528108766,-2.04417702901,2226.3454661926344,0.0,8.589048,16.508511,0.0,1.0,-1
BSBr,mp-555279,14,-4.662535265833333,1.9646153349341184,-0.7327658732638891,1245.3185087491029,3.6292,4.954436,18.926806582439106,0.0,1.0,1
Ga2S5N5Cl7,mp-555282,14,-4.540901396052631,1.9532772972499413,-0.7535088637023686,2101.4373358999,2.5009,8.812126,18.915165923597968,0.0,1.0,-1
SbS7IF6,mp-555408,19,-4.141178608833333,2.650076183519047,-1.575362360434334,1471.5334049139651,2.0004,9.42226,12.773598,0.0,1.0,-1
PNF2,mp-555443,14,-6.125136654875,2.1587010165601423,-2.0734220757078576,1276.5732239985246,5.4844,5.096917,16.26488311718486,0.0,1.0,1
MoP(Cl3O)2,mp-555695,14,-4.42175958475,2.111246557551928,-1.5475230158131432,1169.18048123962,2.6455,6.727192999999999,13.857531,0.0,1.0,-1
Hg3As8(S4Br3)2,mp-555833,14,-3.501338603,3.783550842649704,-0.4697599425999999,1700.311924204258,2.1064,10.200968,14.656154700574909,0.0,1.0,-1
S,mp-555915,19,-4.115865562222221,1.630828324773996,0.020584304652777358,2350.739973080468,2.5405,8.261497,22.76662300000001,0.0,1.0,-1
TaP4S4Cl5,mp-555967,2,-4.903856045714286,2.3206550088084974,-1.0701320866489803,873.4945828626904,1.8707000000000005,7.086509,14.11726447169564,0.0,1.0,-1
P4S(NF)6,mp-556050,14,-6.317177218897059,2.042839479300257,-1.5310438517694536,2301.954071491691,2.2497,9.625416,20.69857421699983,0.0,1.0,-1
S,mp-556269,14,-4.099271607638888,1.6208382663220364,0.03717825923611113,2365.228790517954,2.3376,8.499848,19.00802096679969,0.0,1.0,-1
Bi6As9Se4S10(O4F13)5,mp-556278,2,-4.83096219377193,3.5413250927873543,-2.2762702274822364,1931.67111360882,2.0126,10.568198,15.346888987292541,1.0,1.0,-1
FeS3(NCl2)2,mp-556297,14,-4.659384037125,2.024262560596812,-0.6784519608425008,2112.2559149807453,1.2118,11.835256,14.412562996508287,0.0,1.0,-1
LiAlS3(Cl2O3)2,mp-556310,62,-5.007414236,1.7837688519521102,-1.9032232348832216,1370.0326563997555,2.3552,9.759696,13.697134,1.0,1.0,-1
Ti4S8Br6O,mp-556341,14,-5.3509070863157895,2.7156499381005026,-1.4860064699780704,2307.471907327729,1.3943,9.706645,20.084746367166925,0.0,1.0,-1
AsS2NF10,mp-556406,61,-4.464083856428571,2.4219500382010395,-2.052435880395,1881.5753745496,4.5235,10.084601,15.151333,0.0,1.0,1
AuSCl7,mp-556587,14,-2.502560680555556,2.8713693273831136,-0.777690875660556,1103.882389422284,1.8347,9.08293,12.210672433472118,0.0,1.0,-1
Tl2OsCBr2OF3,mp-556622,14,-5.10238550475,5.739225251274267,-1.4065264987319992,1953.126783952469,0.7049,11.524739,17.940220447624522,0.0,1.0,-1
TlBiP2S7,mp-556665,14,-4.508051145,4.0976148056970025,-0.7453976830925328,1134.3078425269528,2.1830000000000003,9.196401,12.625944,2.0,1.0,-1
Te3W2Se4(Cl4O)2,mp-556693,9,-4.052814958684212,4.239104237868282,-0.9396602012081572,1082.6674120004943,1.0027,8.49063064792351,15.472138378097483,2.0,1.0,-1
AlSeS2N2Cl5,mp-556831,14,-4.247012502954545,2.0039580730166526,-0.9414064756503406,1244.1043454625844,2.2431,9.594147,14.886427815493818,0.0,1.0,-1
AgAs(S8F3)2,mp-556837,15,-4.185346121458333,2.2481495877173208,-1.2027289097419438,1196.3066143383874,2.7409000000000003,10.0573519462787,16.180680037850973,0.0,1.0,-1
TaP4S6Cl5,mp-557016,2,-4.8344439721875,2.3355035926910714,-1.0458117746459823,959.1337502454492,2.3162,7.253300999999999,12.224398348559413,0.0,1.0,-1
Sb8Cl2O11,mp-557022,2,-5.644408461904763,5.010368348661976,-1.7281212223938092,1618.6306891031436,2.8513,10.699742,14.246120790600436,2.0,1.0,-1
Sn(S4I)4,mp-557101,43,-3.722557198333333,2.252209414038703,-0.5952495704761899,1680.096765581416,1.7979,13.037816939072124,16.438782512001914,0.0,1.0,-1
Zn2TeCl2O3,mp-557130,56,-4.2375848078125,3.823934389050194,-1.6241489940962497,1310.8138164495774,3.6543,7.762507,15.863871,2.0,1.0,1
AlS2(NCl2)2,mp-557272,14,-4.5162452927777785,1.8697989314597727,-1.0038115321166674,926.9359890499594,1.0519,7.032298,16.688942,0.0,1.0,-1
TiP2Cl8O3,mp-557289,14,-4.896351833571429,1.921124514915855,-1.9327898364504423,1526.237201061438,2.7254,9.034207,16.017332999999994,0.0,1.0,-1
As2Cl3OF5,mp-557417,14,-4.124565075681819,2.6538011573947298,-1.903819086770909,919.0430001510852,3.3000000000000003,6.214348,19.375233,0.0,1.0,1
NaNb2PS10,mp-557436,15,-5.5703466301785705,2.6450037858076225,-1.1660289996896265,1407.347324965797,1.6443000000000003,13.031002090488665,13.706063887569544,2.0,1.0,-1
S,mp-557488,14,-4.1197759,1.616746403613377,0.01667396687500005,1185.6075027320285,2.446,7.817678999999999,17.362980425068613,0.0,1.0,-1
Sb2TeSeF10,mp-557635,57,-4.428032633482141,3.734786587094949,-2.349267188785267,2276.652345135975,1.5148,8.661482000000001,16.421737,1.0,1.0,-1
Zn2SeCl2O3,mp-557746,56,-4.18184181796875,3.3975157805685954,-1.524329685795469,1285.149900918943,4.0927,7.831078999999999,15.738087,2.0,1.0,1
SbIrC2(OF3)2,mp-557748,118,-5.9855350509375,3.769950837894706,-1.9492329842408327,1705.4447317538645,2.4943,9.738983,13.233113,1.0,1.0,-1
SbSCl9,mp-557809,12,-2.73041101,2.175444734690596,-1.013442837496818,721.9418017391823,1.7743,7.747866899542996,14.251038243202634,0.0,1.0,-1
S,mp-557869,4,-4.135588018125,1.5833551030390092,0.0008618487499999125,1614.1476307367702,2.7065,11.599142,11.861385954283126,0.0,1.0,-1
SbSe2S(NF3)2,mp-557904,14,-4.811173515208334,3.2529102642219283,-1.559335245184375,1853.0302516917263,1.555,10.183657,16.975796,0.0,1.0,-1
SbCNCl4O,mp-557961,176,-4.875117423125,2.295167732558608,-1.0539519852087498,1326.5491672359672,2.1439,10.536339,12.05733935735177,0.0,1.0,-1
SbSe(IF2)3,mp-558026,14,-3.620215982272727,3.8179575067214238,-1.7365567672257958,1209.8389614847265,1.4032,8.851510000000003,13.092972349954346,0.0,1.0,-1
Sb2SeI2F11,mp-558073,2,-4.09018559796875,3.695145088873707,-2.1884361817458595,1411.5535547750433,1.4004,8.23794,18.27272883236888,0.0,1.0,-1
SbC(Cl2O)2,mp-558165,2,-4.6938571665625,2.3734018497975797,-1.3360425685050004,860.791605023799,2.1067,7.124696000000001,16.682770445426268,0.0,1.0,-1
